tid1,tid2,weight
6zSwnPvoqQ2bzvYMlt3u4u,5ZGN5X1sh3r7W4M3HNcRbt,0.5
20JilESvlybuZ3zYdMjtWb,5ZGN5X1sh3r7W4M3HNcRbt,1.0
20JilESvlybuZ3zYdMjtWb,5EKg3cx2v8v48dqlKp6GjO,0.5
5ZGN5X1sh3r7W4M3HNcRbt,5EKg3cx2v8v48dqlKp6GjO,1.0
5ZGN5X1sh3r7W4M3HNcRbt,3kAanyOEw5Ee4zwxqG2scM,0.5
5EKg3cx2v8v48dqlKp6GjO,3kAanyOEw5Ee4zwxqG2scM,1.0
5EKg3cx2v8v48dqlKp6GjO,6ncNLU982iaD9WFb2gTwKd,0.5
3kAanyOEw5Ee4zwxqG2scM,6ncNLU982iaD9WFb2gTwKd,1.0
3kAanyOEw5Ee4zwxqG2scM,0AFLmw7dnTeg6iNSjY9Qyi,0.5
6ncNLU982iaD9WFb2gTwKd,0AFLmw7dnTeg6iNSjY9Qyi,1.0
6ncNLU982iaD9WFb2gTwKd,7pAwFD2HMqGxTnDq8ujxMZ,0.5
7bp5DfkdK1OAvNJ1U4HfDA,6R1qYGx8abmNGz0yPNQQpL,1.0
7bp5DfkdK1OAvNJ1U4HfDA,18rQjB8xZ46yx4ZXbytc18,0.5
6R1qYGx8abmNGz0yPNQQpL,18rQjB8xZ46yx4ZXbytc18,1.0
6R1qYGx8abmNGz0yPNQQpL,11gfOUFtnHemJ06cUCAifs,0.5
18rQjB8xZ46yx4ZXbytc18,11gfOUFtnHemJ06cUCAifs,1.0
18rQjB8xZ46yx4ZXbytc18,4vYwwX7cKQVpO2nKhO5wFb,0.5
11gfOUFtnHemJ06cUCAifs,4vYwwX7cKQVpO2nKhO5wFb,1.0
11gfOUFtnHemJ06cUCAifs,3Mz4AoWIedMfzCib1LYwMZ,0.5
4htrQYWuhYis2w8DqLhpoU,48wH8bAxvBJO2l14GmNLz7,1.0
4htrQYWuhYis2w8DqLhpoU,5xNjB1NBYIp8tqbaqBpFz5,0.5
48wH8bAxvBJO2l14GmNLz7,5xNjB1NBYIp8tqbaqBpFz5,1.0
48wH8bAxvBJO2l14GmNLz7,7wcCTrqmu3Hxzq0NzY4EBU,0.5
5xNjB1NBYIp8tqbaqBpFz5,7wcCTrqmu3Hxzq0NzY4EBU,1.0
5xNjB1NBYIp8tqbaqBpFz5,5dr8yLyIodcHbyUDtCZC9D,0.5
7wcCTrqmu3Hxzq0NzY4EBU,5dr8yLyIodcHbyUDtCZC9D,1.0
7wcCTrqmu3Hxzq0NzY4EBU,02bQjO84bpaGn4zlnlebWK,0.5
5dr8yLyIodcHbyUDtCZC9D,02bQjO84bpaGn4zlnlebWK,1.0
5dr8yLyIodcHbyUDtCZC9D,10vK4eeQsSyvrwtpZ5kBxc,0.5
2QVJSLrp77jDwjrE0RtOPC,3kAanyOEw5Ee4zwxqG2scM,1.0
2QVJSLrp77jDwjrE0RtOPC,7wMF1q8o1ETedbE0eIdzz3,0.5
3kAanyOEw5Ee4zwxqG2scM,7wMF1q8o1ETedbE0eIdzz3,1.0
3kAanyOEw5Ee4zwxqG2scM,6CTG85NJI1Wm60pxTSRNwL,0.5
7wMF1q8o1ETedbE0eIdzz3,6CTG85NJI1Wm60pxTSRNwL,1.0
7wMF1q8o1ETedbE0eIdzz3,63A66lAc7Kg91xnCfbE4SY,0.5
6CTG85NJI1Wm60pxTSRNwL,63A66lAc7Kg91xnCfbE4SY,1.0
6CTG85NJI1Wm60pxTSRNwL,1Z61bowxub7hcwoIFTJoCr,0.5
63A66lAc7Kg91xnCfbE4SY,1Z61bowxub7hcwoIFTJoCr,1.0
63A66lAc7Kg91xnCfbE4SY,1EgP6eOd0BdRQ9qYWwdjPu,0.5
5ENONIeczKgWYF7xuhDhuK,6ncNLU982iaD9WFb2gTwKd,1.0
5ENONIeczKgWYF7xuhDhuK,2W52EYOY4jbGgQPSdhBQau,0.5
6ncNLU982iaD9WFb2gTwKd,2W52EYOY4jbGgQPSdhBQau,1.0
6ncNLU982iaD9WFb2gTwKd,07ahbydCmD0CLoN2zIx8bR,0.5
2W52EYOY4jbGgQPSdhBQau,07ahbydCmD0CLoN2zIx8bR,1.0
2W52EYOY4jbGgQPSdhBQau,3kAanyOEw5Ee4zwxqG2scM,0.5
07ahbydCmD0CLoN2zIx8bR,3kAanyOEw5Ee4zwxqG2scM,1.0
07ahbydCmD0CLoN2zIx8bR,5LBTCF3vZCfWmK0gNdj1TC,0.5
3kAanyOEw5Ee4zwxqG2scM,5LBTCF3vZCfWmK0gNdj1TC,1.0
3kAanyOEw5Ee4zwxqG2scM,6bYWdnmdsTTKiQWWsQ3ZAB,0.5
5LBTCF3vZCfWmK0gNdj1TC,6bYWdnmdsTTKiQWWsQ3ZAB,1.0
5LBTCF3vZCfWmK0gNdj1TC,2Ibkt6APuiKEiVD3wvlQJm,0.5
6bYWdnmdsTTKiQWWsQ3ZAB,2Ibkt6APuiKEiVD3wvlQJm,1.0
6bYWdnmdsTTKiQWWsQ3ZAB,0x3NcHCHAfv88NPaggax0h,0.5
2Ibkt6APuiKEiVD3wvlQJm,0x3NcHCHAfv88NPaggax0h,1.0
2Ibkt6APuiKEiVD3wvlQJm,0u5feJGyS5AvLR2Mo2dG4F,0.5
0x3NcHCHAfv88NPaggax0h,0u5feJGyS5AvLR2Mo2dG4F,1.0
0x3NcHCHAfv88NPaggax0h,2OJCEICqJJJ68W0fXtIfKV,0.5
3xeVjQBnKbp9vDlLpWk6nb,6vuIHcihoU6oPvV585zoJY,1.0
3xeVjQBnKbp9vDlLpWk6nb,2dKprl3zL6otXfw6arZSXE,0.5
6vuIHcihoU6oPvV585zoJY,2dKprl3zL6otXfw6arZSXE,1.0
6vuIHcihoU6oPvV585zoJY,0lgmBKxmBYmsi2OyGnG9E4,0.5
2dKprl3zL6otXfw6arZSXE,0lgmBKxmBYmsi2OyGnG9E4,1.0
2dKprl3zL6otXfw6arZSXE,52c78QBR1VngL8gZpOTJhU,0.5
0lgmBKxmBYmsi2OyGnG9E4,52c78QBR1VngL8gZpOTJhU,1.0
0lgmBKxmBYmsi2OyGnG9E4,2UbNvvm4MwrgAR43GhNABC,0.5
52c78QBR1VngL8gZpOTJhU,2UbNvvm4MwrgAR43GhNABC,1.0
52c78QBR1VngL8gZpOTJhU,7wEGeUzpPNnHKfOtSgYjG4,0.5
2UbNvvm4MwrgAR43GhNABC,7wEGeUzpPNnHKfOtSgYjG4,1.0
2UbNvvm4MwrgAR43GhNABC,3rwB9tWviIwsB7BtIuw3mG,0.5
7wEGeUzpPNnHKfOtSgYjG4,3rwB9tWviIwsB7BtIuw3mG,1.0
7wEGeUzpPNnHKfOtSgYjG4,1HfxvQqTm3T3FfMH5otcMg,0.5
3rwB9tWviIwsB7BtIuw3mG,1HfxvQqTm3T3FfMH5otcMg,1.0
3rwB9tWviIwsB7BtIuw3mG,0FheHDhPfRUuArIILTmGmk,0.5
1HfxvQqTm3T3FfMH5otcMg,0FheHDhPfRUuArIILTmGmk,1.0
1HfxvQqTm3T3FfMH5otcMg,6O4zEx1kzm32mXlUIOthSw,0.5
0FheHDhPfRUuArIILTmGmk,6O4zEx1kzm32mXlUIOthSw,1.0
0FheHDhPfRUuArIILTmGmk,3feSwo9dMR0sbvdPU02xbh,0.5
6O4zEx1kzm32mXlUIOthSw,3feSwo9dMR0sbvdPU02xbh,1.0
6O4zEx1kzm32mXlUIOthSw,0Mm52YAVJcZSnpsN1YJwqu,0.5
4yFNFUaXcS8jHhMWp33fVA,7bp5DfkdK1OAvNJ1U4HfDA,1.0
4yFNFUaXcS8jHhMWp33fVA,3kAanyOEw5Ee4zwxqG2scM,0.5
7bp5DfkdK1OAvNJ1U4HfDA,3kAanyOEw5Ee4zwxqG2scM,1.0
7bp5DfkdK1OAvNJ1U4HfDA,7bp5DfkdK1OAvNJ1U4HfDA,0.5
3kAanyOEw5Ee4zwxqG2scM,7bp5DfkdK1OAvNJ1U4HfDA,1.0
3kAanyOEw5Ee4zwxqG2scM,6rtwULJIwFVMSU0g4FY6zf,0.5
40WXqoyOLAAugGmJWZU1FY,2RxfVCY2Wz34sNp3lD3PEh,1.0
40WXqoyOLAAugGmJWZU1FY,7bp5DfkdK1OAvNJ1U4HfDA,0.5
2RxfVCY2Wz34sNp3lD3PEh,7bp5DfkdK1OAvNJ1U4HfDA,1.0
2RxfVCY2Wz34sNp3lD3PEh,2opIZfnWRf4r3ijGU9OfIR,0.5
4Y0Lpgb5pt4o18fkFh2mVk,0jHtHzXJtAbLOMeftlsYTb,1.0
4Y0Lpgb5pt4o18fkFh2mVk,4MHohgE9X88aWGZ5l9eZYI,0.5
0jHtHzXJtAbLOMeftlsYTb,4MHohgE9X88aWGZ5l9eZYI,1.0
0jHtHzXJtAbLOMeftlsYTb,5PzI6dj2toTCnNU3XAVUEa,0.5
5ZGN5X1sh3r7W4M3HNcRbt,0FheHDhPfRUuArIILTmGmk,1.0
5ZGN5X1sh3r7W4M3HNcRbt,5oJ6pSfpV5HH9QBeXyNMjJ,0.5
0FheHDhPfRUuArIILTmGmk,5oJ6pSfpV5HH9QBeXyNMjJ,1.0
0FheHDhPfRUuArIILTmGmk,5QhyNC31bBinP1lcfNyyuK,0.5
5oJ6pSfpV5HH9QBeXyNMjJ,5QhyNC31bBinP1lcfNyyuK,1.0
5oJ6pSfpV5HH9QBeXyNMjJ,3Aujaf3ytJLE1U7mAGi9P9,0.5
5QhyNC31bBinP1lcfNyyuK,3Aujaf3ytJLE1U7mAGi9P9,1.0
5QhyNC31bBinP1lcfNyyuK,5oJiBUOfs46P2Dm0S1KQie,0.5
3Aujaf3ytJLE1U7mAGi9P9,5oJiBUOfs46P2Dm0S1KQie,1.0
3Aujaf3ytJLE1U7mAGi9P9,7sr74Bz3GBTNMQe1m4F5Ut,0.5
0CjJqkWOpIUXdem5hUcxAk,300DUx4tdtCdGEUXR032jA,1.0
0CjJqkWOpIUXdem5hUcxAk,4JvBHC2Hv2DgJjIUdHtQag,0.5
300DUx4tdtCdGEUXR032jA,4JvBHC2Hv2DgJjIUdHtQag,1.0
300DUx4tdtCdGEUXR032jA,15ZK7jqd5QxlR31v9tJgWs,0.5
1qtjEJGrStf2OtAjCDyJmm,2VBMkgIQ2cT2uReXjniWsS,1.0
1qtjEJGrStf2OtAjCDyJmm,0lgmBKxmBYmsi2OyGnG9E4,0.5
2VBMkgIQ2cT2uReXjniWsS,0lgmBKxmBYmsi2OyGnG9E4,1.0
2VBMkgIQ2cT2uReXjniWsS,3KK9aN5cmoauuHEOSOHZYk,0.5
0lgmBKxmBYmsi2OyGnG9E4,3KK9aN5cmoauuHEOSOHZYk,1.0
0lgmBKxmBYmsi2OyGnG9E4,2BuBXn15gj4MNYZydyWgrk,0.5
3KK9aN5cmoauuHEOSOHZYk,2BuBXn15gj4MNYZydyWgrk,1.0
3KK9aN5cmoauuHEOSOHZYk,5fLfzMQ6T583mnUke8622M,0.5
2BuBXn15gj4MNYZydyWgrk,5fLfzMQ6T583mnUke8622M,1.0
2BuBXn15gj4MNYZydyWgrk,1jDIC1iM2sKteWL1OBlcEA,0.5
5fLfzMQ6T583mnUke8622M,1jDIC1iM2sKteWL1OBlcEA,1.0
5fLfzMQ6T583mnUke8622M,1zS4PMsHfkSXPkzrEkCkC6,0.5
1jDIC1iM2sKteWL1OBlcEA,1zS4PMsHfkSXPkzrEkCkC6,1.0
1jDIC1iM2sKteWL1OBlcEA,5HWe3SQt84D5jBbFQP73Dx,0.5
6A77hHt5ZlRNkvQr7kCTxX,2JEdPACPOWnh9VsnlmCtsl,1.0
6A77hHt5ZlRNkvQr7kCTxX,7hsulgRNgbyczeAg8tChCB,0.5
2JEdPACPOWnh9VsnlmCtsl,7hsulgRNgbyczeAg8tChCB,1.0
2JEdPACPOWnh9VsnlmCtsl,7ujucw8kFBPIy9mz7DlmAq,0.5
7hsulgRNgbyczeAg8tChCB,7ujucw8kFBPIy9mz7DlmAq,1.0
7hsulgRNgbyczeAg8tChCB,3DiCcOpGyqBzd2MDoUnD6K,0.5
7ujucw8kFBPIy9mz7DlmAq,3DiCcOpGyqBzd2MDoUnD6K,1.0
7ujucw8kFBPIy9mz7DlmAq,52eYVUkFTOVozbVFIaFrnV,0.5
3DiCcOpGyqBzd2MDoUnD6K,52eYVUkFTOVozbVFIaFrnV,1.0
3DiCcOpGyqBzd2MDoUnD6K,7pda6TLAbVGxUjIUtbiNt0,0.5
52eYVUkFTOVozbVFIaFrnV,7pda6TLAbVGxUjIUtbiNt0,1.0
52eYVUkFTOVozbVFIaFrnV,2UOYzhusMTypF7oAQwksCj,0.5
7pda6TLAbVGxUjIUtbiNt0,2UOYzhusMTypF7oAQwksCj,1.0
7pda6TLAbVGxUjIUtbiNt0,3HgA5R5alihocnOYE9ihpS,0.5
2UOYzhusMTypF7oAQwksCj,3HgA5R5alihocnOYE9ihpS,1.0
2UOYzhusMTypF7oAQwksCj,5nVK2UTeK0vJYePgxOjFPz,0.5
3HgA5R5alihocnOYE9ihpS,5nVK2UTeK0vJYePgxOjFPz,1.0
3HgA5R5alihocnOYE9ihpS,4mK0JRfaDrdNpYDPV6SFHp,0.5
5nVK2UTeK0vJYePgxOjFPz,4mK0JRfaDrdNpYDPV6SFHp,1.0
5nVK2UTeK0vJYePgxOjFPz,1mmeFNd0C1DIWc2shOO7Ht,0.5
4mK0JRfaDrdNpYDPV6SFHp,1mmeFNd0C1DIWc2shOO7Ht,1.0
4mK0JRfaDrdNpYDPV6SFHp,22wbKQo6jH06dmvaxNp9xH,0.5
6i6cWTCYBOKEdJnWjzm2yk,1qtjEJGrStf2OtAjCDyJmm,1.0
6i6cWTCYBOKEdJnWjzm2yk,42w2krVjv84O8clFzoIR91,0.5
1qtjEJGrStf2OtAjCDyJmm,42w2krVjv84O8clFzoIR91,1.0
1qtjEJGrStf2OtAjCDyJmm,3SF18NZ8KPmzj0SrfMiDON,0.5
42w2krVjv84O8clFzoIR91,3SF18NZ8KPmzj0SrfMiDON,1.0
42w2krVjv84O8clFzoIR91,0FheHDhPfRUuArIILTmGmk,0.5
5ZGN5X1sh3r7W4M3HNcRbt,2JmFRXaJrkAUD2cs6U20KG,1.0
5ZGN5X1sh3r7W4M3HNcRbt,6O4zEx1kzm32mXlUIOthSw,0.5
2JmFRXaJrkAUD2cs6U20KG,6O4zEx1kzm32mXlUIOthSw,1.0
2JmFRXaJrkAUD2cs6U20KG,3feSwo9dMR0sbvdPU02xbh,0.5
6O4zEx1kzm32mXlUIOthSw,3feSwo9dMR0sbvdPU02xbh,1.0
6O4zEx1kzm32mXlUIOthSw,7pAwFD2HMqGxTnDq8ujxMZ,0.5
3pUMsLZIy50bhHOR8K8EKG,4l6Ni4ym9y3am94yvuKHcY,1.0
3pUMsLZIy50bhHOR8K8EKG,4XTapkMqPyPXi9nkWEggSj,0.5
6em5UF32ahwLxtW1DxIQnf,4zwHUFfiBp8qLlSfh4POmu,1.0
6em5UF32ahwLxtW1DxIQnf,1HfxvQqTm3T3FfMH5otcMg,0.5
4zwHUFfiBp8qLlSfh4POmu,1HfxvQqTm3T3FfMH5otcMg,1.0
4zwHUFfiBp8qLlSfh4POmu,0sxnHAUPHTFAqRLTLuVoTz,0.5
1HfxvQqTm3T3FfMH5otcMg,0sxnHAUPHTFAqRLTLuVoTz,1.0
1HfxvQqTm3T3FfMH5otcMg,5QmcWnNY4S0uHKLkviUk4I,0.5
0sxnHAUPHTFAqRLTLuVoTz,5QmcWnNY4S0uHKLkviUk4I,1.0
0sxnHAUPHTFAqRLTLuVoTz,2sNhYJ2ggd9BadlTXU3Mah,0.5
5QmcWnNY4S0uHKLkviUk4I,2sNhYJ2ggd9BadlTXU3Mah,1.0
5QmcWnNY4S0uHKLkviUk4I,33UusuP8H9JhnTfUD4JeKf,0.5
2sNhYJ2ggd9BadlTXU3Mah,33UusuP8H9JhnTfUD4JeKf,1.0
2sNhYJ2ggd9BadlTXU3Mah,5Wn4rYs6sgA9QWFDUrRWnN,0.5
33UusuP8H9JhnTfUD4JeKf,5Wn4rYs6sgA9QWFDUrRWnN,1.0
33UusuP8H9JhnTfUD4JeKf,1fpxCUP7uteDNxDD3bzCvO,0.5
5Wn4rYs6sgA9QWFDUrRWnN,1fpxCUP7uteDNxDD3bzCvO,1.0
5Wn4rYs6sgA9QWFDUrRWnN,71lzpgEi3NOmzwlU2qM1Xt,0.5
1fpxCUP7uteDNxDD3bzCvO,71lzpgEi3NOmzwlU2qM1Xt,1.0
1fpxCUP7uteDNxDD3bzCvO,43ile6cBzr9uaC4bJf6J3N,0.5
5ZGN5X1sh3r7W4M3HNcRbt,38RCbHtuJ44NvBHQeV65qJ,1.0
5ZGN5X1sh3r7W4M3HNcRbt,2qw0CnJi9NXfsVaUJZ7Tq8,0.5
60NwuLLD9fpWZcDIfjv1NS,2GPKo5nrX2uwB8eSCebIIk,1.0
60NwuLLD9fpWZcDIfjv1NS,4kVmLlBnLcfXIZIIhq3VUq,0.5
2GPKo5nrX2uwB8eSCebIIk,4kVmLlBnLcfXIZIIhq3VUq,1.0
2GPKo5nrX2uwB8eSCebIIk,2wsW7FXHByxfP6Qzwf4iaj,0.5
4kVmLlBnLcfXIZIIhq3VUq,2wsW7FXHByxfP6Qzwf4iaj,1.0
4kVmLlBnLcfXIZIIhq3VUq,5hYEaLnayI7QbBV9vXyu5Y,0.5
77iRifbhkJGvGBBRNykUwN,6nAuitReGgzuoxigAib17w,1.0
77iRifbhkJGvGBBRNykUwN,5WQ51za703KiiBqWjF54Nm,0.5
1qtjEJGrStf2OtAjCDyJmm,3TfIVyEPDyae0gOdNOvj28,1.0
1qtjEJGrStf2OtAjCDyJmm,36zo4OJWNRgABwaf8QXWoP,0.5
5rgoXdqJ2kHbnIkJY53BTg,5p7GiBZNL1afJJDUrOA6C8,1.0
5rgoXdqJ2kHbnIkJY53BTg,49fueUd2ik003xurF75RB6,0.5
2wsW7FXHByxfP6Qzwf4iaj,18LE5EslSQkAlj3GeNM8SL,1.0
2wsW7FXHByxfP6Qzwf4iaj,2mR7rBYfObmaGrQWHIBQHv,0.5
18LE5EslSQkAlj3GeNM8SL,2mR7rBYfObmaGrQWHIBQHv,1.0
18LE5EslSQkAlj3GeNM8SL,295X1Unp68kEphhkqdmibY,0.5
2mR7rBYfObmaGrQWHIBQHv,295X1Unp68kEphhkqdmibY,1.0
2mR7rBYfObmaGrQWHIBQHv,5jZgeKeNDkx6vxad9duCR0,0.5
295X1Unp68kEphhkqdmibY,5jZgeKeNDkx6vxad9duCR0,1.0
295X1Unp68kEphhkqdmibY,5y1GWeQdcPnpbS3CyhKMOp,0.5
5jZgeKeNDkx6vxad9duCR0,5y1GWeQdcPnpbS3CyhKMOp,1.0
5jZgeKeNDkx6vxad9duCR0,20uzp1tAHf9LeA76teF9QB,0.5
5y1GWeQdcPnpbS3CyhKMOp,20uzp1tAHf9LeA76teF9QB,1.0
5y1GWeQdcPnpbS3CyhKMOp,5Kjlx9rIrT6eOnrZIJYbL0,0.5
6VYmNYJmamxpQ3YMcEnL4b,6CTG85NJI1Wm60pxTSRNwL,1.0
6VYmNYJmamxpQ3YMcEnL4b,1P3eYnB5KiF4S2qZ7iQnOP,0.5
6CTG85NJI1Wm60pxTSRNwL,1P3eYnB5KiF4S2qZ7iQnOP,1.0
6CTG85NJI1Wm60pxTSRNwL,2JIf3IDX85NrgX2EvBcmyq,0.5
1P3eYnB5KiF4S2qZ7iQnOP,2JIf3IDX85NrgX2EvBcmyq,1.0
1P3eYnB5KiF4S2qZ7iQnOP,7hb2hEHV71IqQFz3WrhAUj,0.5
2JIf3IDX85NrgX2EvBcmyq,7hb2hEHV71IqQFz3WrhAUj,1.0
2JIf3IDX85NrgX2EvBcmyq,17scDKWU4B9ahaKHsQpj2m,0.5
7hb2hEHV71IqQFz3WrhAUj,17scDKWU4B9ahaKHsQpj2m,1.0
7hb2hEHV71IqQFz3WrhAUj,2SwCgKbQMGUAUdKY2SBMnT,0.5
17scDKWU4B9ahaKHsQpj2m,2SwCgKbQMGUAUdKY2SBMnT,1.0
17scDKWU4B9ahaKHsQpj2m,1yeTf9ZUaNlJ7637FJLtRa,0.5
2SwCgKbQMGUAUdKY2SBMnT,1yeTf9ZUaNlJ7637FJLtRa,1.0
2SwCgKbQMGUAUdKY2SBMnT,07iyfOH8KsKz9Jo1iqm5Qr,0.5
1yeTf9ZUaNlJ7637FJLtRa,07iyfOH8KsKz9Jo1iqm5Qr,1.0
1yeTf9ZUaNlJ7637FJLtRa,4laPr385Muc7JizVBqH8Zr,0.5
07iyfOH8KsKz9Jo1iqm5Qr,4laPr385Muc7JizVBqH8Zr,1.0
07iyfOH8KsKz9Jo1iqm5Qr,1DxaNpUujd8r0rSiv8uCFA,0.5
5rY9hTwEjt5pCN5dqY9FJu,6uh8siVtiO7lJwhFeAnavp,1.0
5rY9hTwEjt5pCN5dqY9FJu,6MwPh7Ccj79VIbserFGTIi,0.5
18LE5EslSQkAlj3GeNM8SL,522oSSdYJqadyIK80MOOqz,1.0
18LE5EslSQkAlj3GeNM8SL,4LqQinWUzMl3QmRlO3Wgbh,0.5
522oSSdYJqadyIK80MOOqz,4LqQinWUzMl3QmRlO3Wgbh,1.0
522oSSdYJqadyIK80MOOqz,7qPdc4CH1GGZaHBImyoZ69,0.5
4LqQinWUzMl3QmRlO3Wgbh,7qPdc4CH1GGZaHBImyoZ69,1.0
4LqQinWUzMl3QmRlO3Wgbh,6nAuitReGgzuoxigAib17w,0.5
7qPdc4CH1GGZaHBImyoZ69,6nAuitReGgzuoxigAib17w,1.0
7qPdc4CH1GGZaHBImyoZ69,2Lrp4tSV5tx31PVmaTRcmV,0.5
6ZF2mJIitGF3XWaHxz8Mjw,0Mg6Z3OP9fwIEPWHXsnufL,1.0
6ZF2mJIitGF3XWaHxz8Mjw,0k7UxTqp57Q4oXMaYMTO9P,0.5
6R1qYGx8abmNGz0yPNQQpL,7GUDlmw2a0b0OzaphiRIl4,1.0
6R1qYGx8abmNGz0yPNQQpL,7huGzHyOQycKNNvYZTW4o0,0.5
7GUDlmw2a0b0OzaphiRIl4,7huGzHyOQycKNNvYZTW4o0,1.0
7GUDlmw2a0b0OzaphiRIl4,5eGaQOCmgX2NxkzWCrvKXM,0.5
7huGzHyOQycKNNvYZTW4o0,5eGaQOCmgX2NxkzWCrvKXM,1.0
7huGzHyOQycKNNvYZTW4o0,0ZJ1bq7yjjOGYwzYvLr68f,0.5
6GbSeXBwLRjei4PwIrYVDh,0J6LNjtX37SlLbfnQKcmMW,1.0
6GbSeXBwLRjei4PwIrYVDh,36AvNQ9Df0yRd471f77MJo,0.5
0J6LNjtX37SlLbfnQKcmMW,36AvNQ9Df0yRd471f77MJo,1.0
0J6LNjtX37SlLbfnQKcmMW,2zNjNrQLgkwQDsIeomo96b,0.5
36AvNQ9Df0yRd471f77MJo,2zNjNrQLgkwQDsIeomo96b,1.0
36AvNQ9Df0yRd471f77MJo,36AvNQ9Df0yRd471f77MJo,0.5
2zNjNrQLgkwQDsIeomo96b,36AvNQ9Df0yRd471f77MJo,1.0
2zNjNrQLgkwQDsIeomo96b,7DvGSXC8FDqz2NZyEaIbEM,0.5
14rWr1hQfVyFjRzZN49Src,4HUflQIAvLWeFRsffaivKH,1.0
14rWr1hQfVyFjRzZN49Src,5liT25TGynubg8APAUzUqC,0.5
0q3e8Pgy4sgy1dzq5JIWVC,4gT3mNJA8lnlkYFqGZ8IA2,1.0
0q3e8Pgy4sgy1dzq5JIWVC,5p7GiBZNL1afJJDUrOA6C8,0.5
4gT3mNJA8lnlkYFqGZ8IA2,5p7GiBZNL1afJJDUrOA6C8,1.0
4gT3mNJA8lnlkYFqGZ8IA2,0YbrkoCuUsPE6TmHHh5jCc,0.5
5p7GiBZNL1afJJDUrOA6C8,0YbrkoCuUsPE6TmHHh5jCc,1.0
5p7GiBZNL1afJJDUrOA6C8,1UbIqeYWepeKoIt399UUTI,0.5
0YbrkoCuUsPE6TmHHh5jCc,1UbIqeYWepeKoIt399UUTI,1.0
0YbrkoCuUsPE6TmHHh5jCc,2W52EYOY4jbGgQPSdhBQau,0.5
1UbIqeYWepeKoIt399UUTI,2W52EYOY4jbGgQPSdhBQau,1.0
1UbIqeYWepeKoIt399UUTI,7abPXehMoF3iV4LJddq8ar,0.5
2W52EYOY4jbGgQPSdhBQau,7abPXehMoF3iV4LJddq8ar,1.0
2W52EYOY4jbGgQPSdhBQau,2RXwaxD5vfbNjsu5FPWb46,0.5
7abPXehMoF3iV4LJddq8ar,2RXwaxD5vfbNjsu5FPWb46,1.0
7abPXehMoF3iV4LJddq8ar,42oJJ5i5Rx6ky4WN33kiFK,0.5
2RXwaxD5vfbNjsu5FPWb46,42oJJ5i5Rx6ky4WN33kiFK,1.0
2RXwaxD5vfbNjsu5FPWb46,3KK9aN5cmoauuHEOSOHZYk,0.5
42oJJ5i5Rx6ky4WN33kiFK,3KK9aN5cmoauuHEOSOHZYk,1.0
42oJJ5i5Rx6ky4WN33kiFK,7wcCTrqmu3Hxzq0NzY4EBU,0.5
6WUZW6jxEjXADXdcR6Bm02,5vYuPLbrCpmp1raSasDnjC,1.0
6WUZW6jxEjXADXdcR6Bm02,4HUflQIAvLWeFRsffaivKH,0.5
5vYuPLbrCpmp1raSasDnjC,4HUflQIAvLWeFRsffaivKH,1.0
5vYuPLbrCpmp1raSasDnjC,0725YWm6Z0TpZ6wrNk64Eb,0.5
4HUflQIAvLWeFRsffaivKH,0725YWm6Z0TpZ6wrNk64Eb,1.0
4HUflQIAvLWeFRsffaivKH,14rWr1hQfVyFjRzZN49Src,0.5
0725YWm6Z0TpZ6wrNk64Eb,14rWr1hQfVyFjRzZN49Src,1.0
0725YWm6Z0TpZ6wrNk64Eb,36YZKmdrHfQN5cLiyDW5OT,0.5
35FrTrB3SRaSuz94x9SxRD,4zWFLy9QxY12953sbsADNm,1.0
35FrTrB3SRaSuz94x9SxRD,0lO1JSKQt3CefZHhWr10Ai,0.5
4zWFLy9QxY12953sbsADNm,0lO1JSKQt3CefZHhWr10Ai,1.0
4zWFLy9QxY12953sbsADNm,14rWr1hQfVyFjRzZN49Src,0.5
0lO1JSKQt3CefZHhWr10Ai,14rWr1hQfVyFjRzZN49Src,1.0
0lO1JSKQt3CefZHhWr10Ai,4HUflQIAvLWeFRsffaivKH,0.5
14rWr1hQfVyFjRzZN49Src,4HUflQIAvLWeFRsffaivKH,1.0
14rWr1hQfVyFjRzZN49Src,54NrCsaKDcBVBMEjzT8y04,0.5
4HUflQIAvLWeFRsffaivKH,54NrCsaKDcBVBMEjzT8y04,1.0
4HUflQIAvLWeFRsffaivKH,6MSbs2Y0EiRVm69ptJ1sj7,0.5
54NrCsaKDcBVBMEjzT8y04,6MSbs2Y0EiRVm69ptJ1sj7,1.0
54NrCsaKDcBVBMEjzT8y04,2i3QOzoKnEjrlU0Ex5xpCH,0.5
6MSbs2Y0EiRVm69ptJ1sj7,2i3QOzoKnEjrlU0Ex5xpCH,1.0
6MSbs2Y0EiRVm69ptJ1sj7,6efQ7Z9hjoP9uWxLtsTJ3C,0.5
2i3QOzoKnEjrlU0Ex5xpCH,6efQ7Z9hjoP9uWxLtsTJ3C,1.0
2i3QOzoKnEjrlU0Ex5xpCH,22GE8q8JZ9Szz48trWjFBC,0.5
6efQ7Z9hjoP9uWxLtsTJ3C,22GE8q8JZ9Szz48trWjFBC,1.0
6efQ7Z9hjoP9uWxLtsTJ3C,2bOtPtzdNZMXxuAETyMSUt,0.5
22GE8q8JZ9Szz48trWjFBC,2bOtPtzdNZMXxuAETyMSUt,1.0
22GE8q8JZ9Szz48trWjFBC,7k2zFjj5UwedYJBoW5Cwz0,0.5
